term;tag;value
задуматься;PSTV;1.9230769230000002
умствование;PSTV;1.9230769230000002
романический;PSTV;1.9230769230000002
дополнительное время;PSTV;1.9230769230000002
космическая разведка;PSTV;1.9230769230000002
грёзы;PSTV;1.9230769230000002
укладывание;PSTV;1.9230769230000002
живописный;PSTV;1.9230769230000002
веточка;PSTV;1.9230769230000002
проблеск;PSTV;1.9230769230000002
открыть Америку;PSTV;1.9230769230000002
роторный;PSTV;1.9230769230000002
фольклорный;PSTV;1.9230769230000002
ландыш;PSTV;1.9230769230000002
хваление;PSTV;1.9230769230000002
приумножаться;PSTV;1.9230769230000002
безубыточно;PSTV;1.9230769230000002
госбезопасность;PSTV;1.9230769230000002
оригинальный;PSTV;1.9230769230000002
перспективный;PSTV;1.9230769230000002
родненький;PSTV;1.9230769230000002
технологичный;PSTV;1.9230769230000002
Владивосток;PSTV;1.9230769230000002
тот что надо;PSTV;1.9230769230000002
автобиография;PSTV;1.9230769230000002
Купидон;PSTV;1.9230769230000002
породнить;PSTV;1.9230769230000002
сводная таблица;PSTV;1.9230769230000002
кафе;PSTV;1.9230769230000002
мышечная сила;PSTV;1.9230769230000002
воинская дисциплина;PSTV;1.9230769230000002
убаюкивание;PSTV;1.9230769230000002
какао;PSTV;1.9230769230000002
ярко-голубой;PSTV;1.9230769230000002
примерный мальчик;PSTV;1.9230769230000002
умиротворённо;PSTV;1.9230769230000002
разукрашивать;PSTV;1.9230769230000002
панорама;PSTV;1.9230769230000002
рассмеяться;PSTV;1.9230769230000002
прийти в норму;PSTV;1.9230769230000002
милый;PSTV;1.92
шёлковый путь;PSTV;1.916666666
производственная структура;PSTV;1.916666666
поблизости;PSTV;1.916666666
правдивость;PSTV;1.916666666
предвидеть;PSTV;1.916666666
попробовать себя в чем-либо;PSTV;1.916666666
кросс;PSTV;1.916666666
зубная щётка;PSTV;1.916666666
наладка;PSTV;1.916666666
златоуст;PSTV;1.916666666
создать настроение;PSTV;1.916666666
игрушка;PSTV;1.916666666
шутливость;PSTV;1.916666666
обучаемость;PSTV;1.916666666
душепопечитель;PSTV;1.916666666
языковедение;PSTV;1.916666666
новаторство;PSTV;1.916666666
артист;PSTV;1.916666666
потолочный;PSTV;1.916666666
морской вокзал;PSTV;1.916666666
сохранять;PSTV;1.916666666
крутой детектив;PSTV;1.916666666
послушать;PSTV;1.916666666
макраме;PSTV;1.916666666
получать выгоду;PSTV;1.916666666
пожалуйста;PSTV;1.916666666
грезить;PSTV;1.916666666
Центр безопасности;PSTV;1.916666666
покорение;PSTV;1.916666666
благоустроенный;PSTV;1.916666666
берёзка;PSTV;1.916666666
возврат в норму;PSTV;1.916666666
преизбыток;PSTV;1.916666666
учиться на своих ошибках;PSTV;1.916666666
моральные устои;PSTV;1.916666666
романтический герой;PSTV;1.916666666
статус;PSTV;1.916666666
чистопородность;PSTV;1.916666666
семейный очаг;PSTV;1.916666666
динамик;PSTV;1.916666666
по-дружески;PSTV;1.916666666
старославянский язык;PSTV;1.916666666
большое;PSTV;1.916666666
львиный зёв;PSTV;1.916666666
соцветие;PSTV;1.916666666
ободрительно;PSTV;1.916666666
приноровиться;PSTV;1.916666666
золотая нить;PSTV;1.916666666
закалённость;PSTV;1.916666666
познаваемость;PSTV;1.916666666
школа;PSTV;1.916666666
смешливый;PSTV;1.916666666
учесть ошибки;PSTV;1.916666666
рукодельничать;PSTV;1.916666666
перевыполнять;PSTV;1.916666666
памятливый;PSTV;1.916666666
лобызаться;PSTV;1.916666666
торжественный марш;PSTV;1.916666666
положительность;PSTV;1.916666666
родить;PSTV;1.916666666
женолюб;PSTV;1.916666666
легальность;PSTV;1.916666666
сверхзадача;PSTV;1.916666666
сочувственный;PSTV;1.916666666
ферма;PSTV;1.916666666
читатель;PSTV;1.916666666
екатерина;PSTV;1.916666666
увенчивать;PSTV;1.916666666
оживляться;PSTV;1.916666666
беречь как зеницу ока;PSTV;1.916666666
молитвенно;PSTV;1.916666666
предпринимательство;PSTV;1.916666666
решебник;PSTV;1.916666666
самозарядка;PSTV;1.916666666
ценности;PSTV;1.916666666
саженцы;PSTV;1.916666666
галочка;PSTV;1.916666666
пшеничная мука;PSTV;1.916666666
благодатно;PSTV;1.916666666
страничка;PSTV;1.916666666
субсидия;PSTV;1.916666666
мантра;PSTV;1.916666666
быстрое;PSTV;1.916666666
научная теория;PSTV;1.916666666
понизить цену;PSTV;1.916666666
восчувствовать;PSTV;1.916666666
ремикс;PSTV;1.916666666
премьера;PSTV;1.916666666
телезвезда;PSTV;1.916666666
трепетание;PSTV;1.916666666
молочный коктейль;PSTV;1.916666666
белозубо;PSTV;1.916666666
повышение рейтинга;PSTV;1.916666666
организатор;PSTV;1.916666666
свирель;PSTV;1.916666666
пионерский лагерь;PSTV;1.916666666
долгожительство;PSTV;1.916666666
явить;PSTV;1.916666666
съёмочная площадка;PSTV;1.916666666
зацвести;PSTV;1.916666666
козье молоко;PSTV;1.916666666
альтернативный;PSTV;1.916666666
благочестивый;PSTV;1.916666666
напарник;PSTV;1.916666666
важные объекты;PSTV;1.916666666
среднеазиатская овчарка;PSTV;1.916666666
заглавный;PSTV;1.916666666
шёлк;PSTV;1.916666666
фотки;PSTV;1.916666666
взаимность;PSTV;1.916666666
высокопорядочный;PSTV;1.916666666
плуг;PSTV;1.916666666
редкая порода;PSTV;1.916666666
незамутнённость;PSTV;1.916666666
автомобили;PSTV;1.916666666
вишнёвое;PSTV;1.916666666
вера;PSTV;1.916666666
похваливать;PSTV;1.916666666
гибкость ума;PSTV;1.916666666
натуралистично;PSTV;1.916666666
сила;PSTV;1.916666666
благонравие;PSTV;1.916666666
художественный фильм;PSTV;1.916666666
дешеветь;PSTV;1.916666666
банька;PSTV;1.916666666
английский рожок;PSTV;1.916666666
оптимизация;PSTV;1.916666666
священный источник;PSTV;1.916666666
защитники;PSTV;1.916666666
гимнастика;PSTV;1.916666666
жених;PSTV;1.916666666
красная книга;PSTV;1.916666666
быстрая;PSTV;1.916666666
Пасха;PSTV;1.916666666
приготавливать;PSTV;1.916666666
оправиться;PSTV;1.916666666
хохотушка;PSTV;1.916666666
изучающе;PSTV;1.916666666
нормализоваться;PSTV;1.916666666
профиль;PSTV;1.916666666
симпатизировать;PSTV;1.916666666
игрушечный поезд;PSTV;1.916666666
стройность;PSTV;1.916666666
завязать;PSTV;1.916666666
инструктаж;PSTV;1.916666666
сотовая связь;PSTV;1.916666666
красноречие;PSTV;1.916666666
читательница;PSTV;1.916666666
результат;PSTV;1.916666666
искристый;PSTV;1.916666666
приход;PSTV;1.916666666
партнёрство;PSTV;1.916666666
линзы;PSTV;1.916666666
Москва;PSTV;1.916666666
искупать;PSTV;1.916666666
теплить;PSTV;1.916666666
мороженый;PSTV;1.916666666
пожинать лавры;PSTV;1.916666666
обретаться;PSTV;1.916666666
фонари;PSTV;1.916666666
с полной отдачей (работать);PSTV;1.916666666
модные;PSTV;1.916666666
детей;PSTV;1.916666666
не за что;PSTV;1.916666666
награждающий;PSTV;1.916666666
помериться;PSTV;1.916666666
обитаемый остров;PSTV;1.916666666
этикетный;PSTV;1.916666666
ясли;PSTV;1.916666666
подремать;PSTV;1.916666666
многогранно;PSTV;1.916666666
мышление;PSTV;1.916666666
права;PSTV;1.916666666
перерождаться;PSTV;1.916666666
экономить;PSTV;1.916666666
проворный;PSTV;1.916666666
кисонька;PSTV;1.916666666
обещанный;PSTV;1.916666666
прорастание;PSTV;1.916666666
попробовать;PSTV;1.916666666
демократизация;PSTV;1.916666666
житиё;PSTV;1.916666666
уменьшить цену;PSTV;1.916666666
шуточка;PSTV;1.916666666
танцевать;PSTV;1.916666666
одомашнивание;PSTV;1.916666666
водный велосипед;PSTV;1.916666666
важный шаг;PSTV;1.916666666
оскар;PSTV;1.916666666
ведать;PSTV;1.916666666
похорошеть;PSTV;1.916666666
сарделька;PSTV;1.916666666
трофей;PSTV;1.916666666
почтительность;PSTV;1.916666666
знакомство;PSTV;1.916666666
домашний компьютер;PSTV;1.916666666
свечение;PSTV;1.916666666
ободрить;PSTV;1.916666666
встряхнуться;PSTV;1.916666666
фруктовый салат;PSTV;1.916666666
шарик;PSTV;1.916666666
толстая тетрадь;PSTV;1.916666666
обучиться;PSTV;1.916666666
змейка;PSTV;1.916666666
господдержка;PSTV;1.916666666
взаимодополняемость;PSTV;1.916666666
цельность;PSTV;1.916666666
дистанционное управление;PSTV;1.916666666
хай-тек;PSTV;1.916666666
юбилей;PSTV;1.916666666
сексуальное возбуждение;PSTV;1.916666666
покачать;PSTV;1.916666666
аналитик;PSTV;1.916666666
прокатить;PSTV;1.913043478
свежевыкрашенный;PSTV;1.913043478
действенная помощь;PSTV;1.913043478
время путешествий;PSTV;1.913043478
оздоровительный;PSTV;1.913043478
гвоздь программы/сезона;PSTV;1.913043478
комплектный;PSTV;1.9090909090000001
возобновиться;PSTV;1.9090909090000001
улучшенный;PSTV;1.9090909090000001
исполнительность;PSTV;1.9090909090000001
свидеться;PSTV;1.9090909090000001
экспертный;PSTV;1.9090909090000001
обогатительная фабрика;PSTV;1.9090909090000001
биологическая мать;PSTV;1.9090909090000001
отеческая улыбка;PSTV;1.9090909090000001
обриться;PSTV;1.9090909090000001
смелый поступок;PSTV;1.9090909090000001
безошибочность;PSTV;1.9090909090000001
швейная промышленность;PSTV;1.9090909090000001
медицинская подготовка;PSTV;1.9090909090000001
размышление;PSTV;1.9090909090000001
внутренний контроль;PSTV;1.9090909090000001
анданте;PSTV;1.9090909090000001
уравновешенный;PSTV;1.9090909090000001
порядочный;PSTV;1.9090909090000001
знакомить;PSTV;1.9090909090000001
растительность;PSTV;1.9090909090000001
мимоза;PSTV;1.9090909090000001
зелёная революция;PSTV;1.9090909090000001
формироваться;PSTV;1.9090909090000001
гордиться;PSTV;1.9090909090000001
нужность;PSTV;1.9090909090000001
вечная весна;PSTV;1.9090909090000001
исповедание;PSTV;1.9090909090000001
ювелир;PSTV;1.9090909090000001
веер;PSTV;1.9090909090000001
имущий;PSTV;1.9090909090000001
информированность;PSTV;1.9090909090000001
утро;PSTV;1.9090909090000001
заслуги;PSTV;1.9090909090000001
венецианский;PSTV;1.9090909090000001
запрягаться;PSTV;1.9090909090000001
